id,exam_year_roc,exam_session,exam_code,paper_code,question_no,subject_group_coarse,subject_group_keyword,anatomy_region,stem,option_A,option_B,option_C,option_D,option_E,answer,correct_answers,answer_credit_type,answer_note,needs_image_review,source_question_pdf,source_answer_pdf
MOEX-101110-1101-Q078,101,第二次,101110,1101,78,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,感染下列何種人體寄生蟲後，其幼蟲會在體內橫紋肌發達處形成內囊胞化幼蟲（encysted larva）並造 成肌炎（myositis）的臨床症狀？,廣東住血線蟲（Angiostrongylus cantonensis）,菲律賓毛線蟲（Capillaria philippinensis）,旋毛蟲（Trichinella spiralis）,犬蛔蟲（Toxocara canis）,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q079,101,第二次,101110,1101,79,胚胎學,胚胎學,,何種絛蟲的幼蟲可以在人體小腸的絨毛內發育？,多房性包生絛蟲（Echinococcus multilocularis）,短小包膜絛蟲（Hymenolepis nana）,廣節裂頭絛蟲（Diphyllobothrium latum）,犬複殖器絛蟲（Dipylidium caninum）,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q080,101,第二次,101110,1101,80,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,下列何種疾病之病原體是經由鼠蚤所傳播？,叢林斑疹傷寒（scrub typhus）,落磯山斑疹熱（Rocky mountain spotted fever）,地方性斑疹傷寒（endemic typhus）,流行性斑疹傷寒（epidemic typhus）,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q081,101,第二次,101110,1101,81,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,下列有關人體寄生蟲成蟲形態的敘述，何者錯誤？,十二指腸鉤蟲（Ancylostoma duodenale）具有兩對齒鉤,蟯蟲（Enterobius vermicularis）具有頭翼（cephalic alae）,牛羊肝吸蟲（Fasciola hepatica）具有頭錐（cephalic cone）,廣節裂頭絛蟲（Diphyllobothrium latum）具有圓形吸盤（sucker）,,D,D,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q082,101,第二次,101110,1101,82,組織學,組織學,,下列關於隱胞子蟲（Cryptosporidium parvum）的敘述，何者錯誤？,寄生於小腸上皮細胞,曾經因自來水之水源遭污染而造成大流行,患者新鮮糞便中的卵囊（oocyst）不具傳染性,通常為自癒性（self-limiting）疾病，但在愛滋病患者可能造成慢性腹瀉,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q083,101,第二次,101110,1101,83,未分類,,,有關醫藥分業在保障民眾就醫與藥品安全的權利之敘述，下列何項較不正確？,保障民眾就醫及持有處方的基本權利,民眾有自由「選擇」處方調劑場所的權利,藥品調劑與交付須經專業藥師服務的權利,民眾有使用藥品與相關資訊等「知」與「被告知」的權利,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q084,101,第二次,101110,1101,84,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,依據世界衛生組織的統計，下列那一類疾病是目前人類社會傳染性疾病中造成死亡的最主要原因？,後天免疫不全症候群（AIDS）,結核病（tuberculosis）,痢疾（dysentery）,"急性呼吸器官感染（包括肺炎和流行性感冒）（acute respiratory infections, including pneumonia and influenza）",,D,D,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q085,101,第二次,101110,1101,85,公共衛生學,公共衛生,,"有位研究者採用單因子變異數分析（one-way analysis of variance, ANOVA）比較肥胖、體重過重、正常 體重和體重過輕者的低密度膽固醇數值是否有顯著不同，此研究者比較的是何種統計量（statistics）？",平均值,中位數,眾數,變異數,,A,A,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q086,101,第二次,101110,1101,86,未分類,,,下列關於目前全民健保部分負擔制度之敘述，何者正確？,不鼓勵轉診,持慢性病連續處方箋可免藥品部分負擔,住院採定額部分負擔,門診採定率部分負擔,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q087,101,第二次,101110,1101,87,未分類,,,下列那一項是健康促進的基本理念？,民眾應為自己的健康負完全責任,政府應為民眾的健康負完全責任,不同族群在健康上出現不平等是很自然的現象,不同族群在本質上雖有差異，但在健康上仍應平等對待,,D,D,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q088,101,第二次,101110,1101,88,未分類,,,下列有關醫療廣告之敘述，何者錯誤？,廣告內容暗示或影射醫療業務者，視為醫療廣告,醫療廣告得利用贈與醫療刊物為宣傳,醫學新知未涉及招徠醫療業務者，不視為醫療廣告,醫療廣告不得以公開祖傳秘方或公開答問為宣傳,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q089,101,第二次,101110,1101,89,解剖學,胸腔,胸腔,SARS 爆發時，當時民眾的恐慌主要是由下列何種現象所造成？,精神疾病,社會距離,認知不足，心理不確定感,政府無能,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q090,101,第二次,101110,1101,90,公共衛生學,公共衛生,,某研究設計係在母親懷孕前一年即進行其吸菸量的蒐集工作，然後一直到嬰兒出生時，測量嬰兒出 生體重以了解母親吸菸與嬰兒低出生體重的相關性，此一研究設計為：,前瞻性世代追蹤研究（Prospective Cohort Study）,回溯性世代追蹤研究（Retrospective Cohort Study）,病例對照研究（Case-control Study）,斷代研究（Cross-sectional Study）,,A,A,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q091,101,第二次,101110,1101,91,未分類,,,依照我國行政院衛生署公布的健康食品管理法（2006 年）對健康食品上市的規範為何？,提供特殊營養素或具有特定保健功效，特別加以標示或廣告，以治療、矯正人類疾病為目的,具有保健功效，並標示或廣告其具該功效之食品,具有特定成分，對特定疾病有療效者,符合食品衛生管理法之優良食品,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q092,101,第二次,101110,1101,92,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,下列那一項生物性危害之侵入方式，以食入途徑為主？,疱疹病毒（Herpes virus）,流感病毒（Influenza virus）,分枝桿菌（Mycobacteria）,腸病毒（Enterovirus）,,D,D,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q093,101,第二次,101110,1101,93,公共衛生學,公共衛生,,"某 case-control study 研究某基因型與乳癌的關係，將基因型分為 GG+GT 與 TT 兩類，計算得知 GG+GT 組比 TT 組的勝算比（Odds Ratio）為 2.4，95%信賴區間（95% Confidence Interval）為（1.4, 4.3）。 下列何者正確？",具 GG+GT 基因型較 TT 型易發生乳癌，有統計上顯著意義,具 GG+GT 基因型較 TT 型不易發生乳癌，有統計上顯著意義,具 GG+GT 基因型較 TT 型易發生乳癌，沒有統計上顯著意義,具 GG+GT 基因型較 TT 型不易發生乳癌，沒有統計上顯著意義,,A,A,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q094,101,第二次,101110,1101,94,未分類,,,在統計推論做雙尾檢定時，經計算得 p 值為 0.04，若其他條件不變，改做單尾檢定，其 p 值會有何 種變化？,變大,變小,如果變項是常態分布的情況下會變大，若不是則變小,如果變項是常態分布的情況下會變小，若不是則變大,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q095,101,第二次,101110,1101,95,公共衛生學,公共衛生,,預防接種是屬於公共衛生預防原則中的那一段？,初段預防（Primary prevention）,次段預防（Secondary prevention）,三段預防（Tertiary prevention）,四段預防（Quarterary prevention）,,A,A,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q096,101,第二次,101110,1101,96,解剖學,上肢,上肢,有關統計檢定，下列那一項敘述錯誤？,統計的 Power 係指可正確判斷新治療方式有效的機率,統計的 Type I error 係指新治療方式無效，卻被判定為有效的機率,統計的 Type II error 係指新治療方式無效，卻被判定為有效的機率,統計的信賴水準（1-α）係指新治療方式無效，可被正確判斷的機率,,C,C,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q097,101,第二次,101110,1101,97,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,有研究者報導其臨床試驗結果，實驗組的受試者感染率為 10%，安慰劑組感染率為 13%，兩組感染 率差異的 95%信賴區間為-2.6%至 8.6%，下列敘述何者正確？,兩組的差異達統計顯著,兩組的差異未達統計顯著,應該採用變異數分析,應該採用 t 檢定,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q098,101,第二次,101110,1101,98,未分類,,,為了處理 SARS 疫情，防疫單位針對疑似病例及其所接觸個案，採取集中隔離管制措施，並稱被集 中隔離管制並不代表會生病，這是因為該疑似病例的疾病定義具備下列何種特性？,低偽陽性,低偽陰性,高敏感度,高特異度,,#,A|B|C|D,multiple_accepted,第98題答A或B或C或D或BC者均給分。,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q099,101,第二次,101110,1101,99,微生物免疫學/寄生蟲學,微生物免疫/寄生蟲,,下列有關藥品安全監視的項目，屬於我國獨有而一般醫藥先進國家比較不常監視者？,中藥摻西藥的監視,疫苗副作用的監視,新藥安全的監視,偶發藥品品質安全副作用事件的監視,,A,A,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-101110-1101-Q100,101,第二次,101110,1101,100,公共衛生學,公共衛生,,控制干擾因子，在研究設計階段，可採下列那個方法？,廻歸分析,配對,分層分析,隨機抽樣,,B,B,standard,,False,101110_1101.pdf,101110_MOD1101.pdf
MOEX-102030-1101-Q001,102,第一次,102030,1101,1,解剖學,神經解剖,神經解剖,下列何者不是基底核 direct loop 的構造？,紋狀體（striatum）,內側蒼白球（inner globus pallidus）,丘腦（thalamus）,視丘下核（subthalamic nucleus）,,D,D,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q002,102,第一次,102030,1101,2,解剖學,神經解剖,神經解剖,右側大腦顳葉之 Meyer’s loop 傷害，會造成下列何種損傷？,雙眼左上視野缺失,右眼左上視野缺失,雙眼外上視野缺失,雙眼內下視野缺失,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q003,102,第一次,102030,1101,3,組織學,組織學,,下列有關內側縱束（medial longitudinal fasciculus）之敘述，何者錯誤？,含有由內側前庭神經核（medial vestibular nucleus）發出之神經纖維,參與瞳孔光反射之傳導,位於第四腦室或大腦導水管之腹面靠中線處,與眼球上下垂直共軛運動（vertical conjugate movement）有關,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q004,102,第一次,102030,1101,4,解剖學,神經解剖,神經解剖,下列何者不參與角膜反射？,同側顏面神經運動核（facial motor nucleus）,對側顏面神經運動核（facial motor nucleus）,三叉神經脊髓核（spinal trigeminal nucleus）,動眼神經核（oculomotor nucleus）,,D,D,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q005,102,第一次,102030,1101,5,組織學,組織學,,下列有關視網膜的敘述，何者正確？,視盤（optic disc）位於視網膜底部，內有中央凹（fovea centralis），是視覺最敏銳的地方,由睫後短動脈（short posterior ciliary arteries）來提供視網膜外層區域養分,錐細胞（cones）與桿細胞（rods）的養分主要由視網膜中央動脈（central retinal artery）提供,視網膜的非視覺部（non-visual retinal part）不含色素細胞,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q006,102,第一次,102030,1101,6,組織學,組織學,,病人能看清楚遠方物體，卻無法從鏡子中看清自己的臉，下列何者最可能出問題？,瞼板肌（tarsal muscle）,睫狀肌（ciliary muscle）,瞳孔擴張肌（dilator pupillae muscle）,提上眼瞼肌（levator palpebrae superioris muscle）,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q007,102,第一次,102030,1101,7,組織學,組織學,,甲狀腺腫瘤手術時，為防止出血而綁住喉上動脈（superior laryngeal a.），此時最可能誤傷下列何者？,喉外神經（external laryngeal nerve）,喉下神經（inferior laryngeal nerve）,迷走神經（vagus nerve）,喉內神經（internal laryngeal nerve）,,#,A|D,multiple_accepted,第7題答A或D或AD者均給分，,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q008,102,第一次,102030,1101,8,解剖學,神經解剖,神經解剖,下列何者的破裂最可能造成蛛網膜下腔出血？,中腦膜動脈（middle meningeal artery）,大腦動脈（cerebral artery）,大腦靜脈（cerebral vein）,硬腦膜靜脈竇（dural sinus）,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q009,102,第一次,102030,1101,9,解剖學,神經解剖,神經解剖,頭部腫瘤造成眼睛、鼻子及口腔乾澀，請問此腫瘤最可能發生於何處？,視神經管（optic canal）,翼管（pterygoid canal）,卵圓孔（foramen ovale）,圓孔（foramen rotundum）,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q010,102,第一次,102030,1101,10,解剖學,神經解剖,神經解剖,右肺門前方的腫瘤最可能壓迫下列何者？,膈神經（phrenic nerve）,迷走神經（vagus nerve）,喉返神經（recurrent laryngeal nerve）,交感神經幹（sympathetic trunk）,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q011,102,第一次,102030,1101,11,組織學,組織學,,"下列何者位於心臟的隔緣肉柱（septomarginal trabecula, moderator band）中？",發出左右分支前的房室束（atrioventricular bundle）,房室束右支（right branch of atrioventricular bundle）,房室束左支（left branch of atrioventricular bundle）,普金斯纖維（Purkinje fibers）,,B,B,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q012,102,第一次,102030,1101,12,解剖學,胸腔,胸腔,下列有關肺門（hilum of the lung）之敘述，何者正確？,肺動脈位於左肺門最上方,支氣管位於左肺門最下方,肺靜脈位於右肺門最上方,支氣管位於右肺門最前方,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q013,102,第一次,102030,1101,13,解剖學,胸腔,胸腔,刺激橫膈中央處的壁層胸膜（parietal pleura）所引起的牽涉痛（referred pain），其對應的皮區 （dermatome）為：,C3-C5,T1-T2,T4-T5,T7-T8,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q014,102,第一次,102030,1101,14,解剖學,胸腔,胸腔,心臟聽診檢查時，發現在正中鎖骨線第 5 肋間處有異常雜音，下列何者最可能發生病變？,二尖瓣（mitral valve）,主動脈瓣（aortic valve）,三尖瓣（tricuspid valve）,肺動脈幹瓣（pulmonary valve）,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q015,102,第一次,102030,1101,15,解剖學,神經解剖,神經解剖,腎內結石的疼痛經由下列何者傳導？,大內臟神經（greater splanchnic nerve）,小內臟神經（lesser splanchnic nerve）,最小內臟神經（least splanchnic nerve）,迷走神經（vagus nerve）,,C,C,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q016,102,第一次,102030,1101,16,解剖學,腹部,腹部,Ligament of Treitz 是檢查消化道是否發生異常的標記，其拉提著下列何處？,十二指腸與胃幽門的交界處,十二指腸的上段（superior part）與下行段（descending part）間,十二指腸空腸彎曲（duodenojejunal flexure）,整條十二指腸,,C,C,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q017,102,第一次,102030,1101,17,組織學,組織學,,下列有關陰囊 dartos fascia 的描述，何者正確？,與腹部的 Camper’s fascia 相連,含豐富的皮下脂肪,含骨骼肌構成的 dartos muscle,含提睪肌（cremasteric muscle）,,A,A,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
MOEX-102030-1101-Q018,102,第一次,102030,1101,18,組織學,組織學,,連接交感神經鏈（sympathetic chain）與 L4 脊神經的是：,白交通支（white communicating ramus），內含交感節前神經纖維,白交通支，內含交感節後神經纖維,灰交通支（gray communicating ramus），內含交感節前神經纖維,灰交通支，內含交感節後神經纖維,,D,D,standard,,False,102030_1101.pdf,102030_MOD1101.pdf
